首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,411,54,22,B - 右下单点,B - 右下滑点,907147,27 + 0.3
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,412,54,28,B - 左下滑点,B - 左下单点,907147,27 + 0.3
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,415,55,10,B - 左边滑点,B - 左边右滑条中间,907147,27 + 0.3
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,414,55,2,B - 右边单点,B - 左边右滑条中间,906087,27 + 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,417,55,14,B - 左边滑点,B - 左边右滑条中间,906087,27 + 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,415,55,8,B - 左边滑点,B - 左边右滑条中间,905556,27 + 0.0
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,411,54,21,B - 右下单点,B - 右下滑点,905026,27 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",非押爆,爆气,413,54,31,B - 左下滑点,B - 左下单点,905026,27 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,415,55,11,B - 左边滑点,B - 左边右滑条结尾,911920,28 + 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,414,55,4,B - 右边单点,B - 左边右滑条中间,910860,28 + 0.0
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,412,54,30,B - 左下滑点,B - 左边右滑条中间,910329,28 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,415,55,10,B - 左边滑点,B - 左边右滑条中间,910329,28 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,414,55,2,B - 右边单点,B - 左边右滑条中间,909269,28 - 0.3
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,419,55,16,B - 左边滑点,B - 右下单点,908740,28 - 0.4
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,412,54,28,B - 左下滑点,B - 左边右滑条开始,908738,28 - 0.4
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,415,55,8,B - 左边滑点,B - 左边右滑条中间,908738,28 - 0.4
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,410,54,16,B - 左下单点,B - 右下滑点,908209,28 - 0.5
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",押爆,爆气,413,54,31,B - 左下滑点,B - 左边右滑条中间,908208,28 - 0.5
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,415,55,11,B - 左边滑点,B - 左边右滑条结尾、一单点（cool）,912040,29 + 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,415,55,10,B - 左边滑点,B - 左边右滑条结尾,911920,28 + 0.2
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,414,55,3,B - 右边单点,B - 左边右滑条中间,910860,28 + 0.0
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,410,54,16,B - 左下单点,B - 右下滑点,910330,28 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,412,54,29,B - 左下滑点,B - 左边右滑条中间,910329,28 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,415,55,9,B - 左边滑点,B - 左边右滑条中间,910329,28 - 0.1
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,414,55,1,B - 右边单点,B - 左边右滑条中间,909269,28 - 0.3
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,415,55,7,B - 一单点（cool）、左边滑点,B - 左边右滑条中间,908858,29 - 0.4
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,415,55,8,B - 一单点（cool）、左边滑点,B - 左边右滑条中间,908858,29 - 0.4
,,"We Don't Talk Anymore","Charlie Puth / Selena Gomez",超极限,爆气,419,55,16,B - 左边滑点,B - 右下单点,908740,28 - 0.4
,,"我们不该这样的","张赫宣",非押爆,爆气,382,60,20,B - 右下单点,B - 左边单点、右边单点,1017679,36 + 0.4
,,"我们不该这样的","张赫宣",非押爆,爆气,383,60,28,B - 左下单点,B - 右下单点,1017679,36 + 0.4
,,"我们不该这样的","张赫宣",非押爆,爆气,384,61,0,B - 右边滑点,B - 右下单点,1017679,36 + 0.4
,,"我们不该这样的","张赫宣",非押爆,爆气,387,61,6,B - 左边单点,B - 左边滑点,1017679,36 + 0.4
,,"我们不该这样的","张赫宣",非押爆,爆气,387,61,5,B - 左边单点,B - 左边滑点,1015558,36 + 0.0
,,"我们不该这样的","张赫宣",非押爆,爆气,389,61,20,B - 右边单点,B - 左下滑点,1015555,36 + 0.0
,,"我们不该这样的","张赫宣",非押爆,爆气,397,62,20,B - 左下单点,B - 左边滑点,1015555,36 + 0.0
,,"我们不该这样的","张赫宣",非押爆,爆气,390,61,22,B - 左下单点,B - 左边滑点,1014493,36 - 0.2
,,"我们不该这样的","张赫宣",非押爆,爆气,391,61,28,B - 右下单点,B - 右下单点,1014493,36 - 0.2
,,"我们不该这样的","张赫宣",非押爆,爆气,392,62,0,B - 左下滑点,B - 左下单点,1014493,36 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,382,60,24,B - 右下单点,B - 右下单点,1022983,37 + 0.4
,,"我们不该这样的","张赫宣",押爆,爆气,383,60,28,B - 左下单点,B - 右下单点,1022983,37 + 0.4
,,"我们不该这样的","张赫宣",押爆,爆气,384,61,0,B - 右边滑点,B - 左边滑点,1019800,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,387,61,8,B - 左边单点,B - 右边滑点,1019800,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,389,61,18,B - 右边单点,B - 左边滑点,1019797,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,390,61,24,B - 左下单点,B - 右下单点,1019797,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,391,61,28,B - 右下单点,B - 左下单点,1019797,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,392,62,0,B - 左下滑点,B - 右边单点,1019797,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,397,62,18,B - 左下单点,B - 左边滑点,1019797,37 - 0.2
,,"我们不该这样的","张赫宣",押爆,爆气,395,62,8,B - 右边单点,B - 左下单点,1018738,37 - 0.4
,,"我们不该这样的","张赫宣",超极限,爆气,382,60,23,B - 右下单点,B - 右下单点、一单点（cool）,1023103,38 + 0.4
,,"我们不该这样的","张赫宣",超极限,爆气,383,60,27,B - 一单点（cool）、左下单点,B - 右下单点,1023103,38 + 0.4
,,"我们不该这样的","张赫宣",超极限,爆气,383,60,28,B - 一单点（cool）、左下单点,B - 右下单点,1023103,38 + 0.4
,,"我们不该这样的","张赫宣",超极限,爆气,384,61,0,B - 一单点（cool）、右边滑点,B - 左边滑点,1022041,38 + 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,385,61,1,B - 右边滑点,B - 左边滑点,1021921,37 + 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,387,61,8,B - 左边单点,B - 右边滑点,1021921,37 + 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,390,61,23,B - 一单点（cool）、左下单点,B - 右下单点、一单点（cool）,1020037,39 - 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,390,61,24,B - 一单点（cool）、左下单点,B - 右下单点、一单点（cool）,1020037,39 - 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,391,61,27,B - 一单点（cool）、右下单点,B - 左下单点、一单点（cool）,1020037,39 - 0.2
,,"我们不该这样的","张赫宣",超极限,爆气,391,61,28,B - 一单点（cool）、右下单点,B - 左下单点、一单点（cool）,1020037,39 - 0.2
,,"无限大","孙燕姿",非押爆,爆气,631,73,0,B - 左下左滑条开始、右下右滑条开始,B - 左边单点、右边单点,1233621,33 - 0.1
,,"无限大","孙燕姿",非押爆,极限,631,73,0,B - 左下左滑条开始、右下右滑条开始,B - 左边单点、右边单点,1232157,33 - 0.1
,,"无限大","孙燕姿",非押爆,爆气,622,72,8,B - 左边长条结尾、右下单点,B - 左边长条结尾、右下单点,1231497,33 - 0.5
,,"无限大","孙燕姿",非押爆,极限,622,72,8,B - 左边长条结尾、右下单点,B - 左边长条结尾、右下单点,1231463,33 - 0.5
,,"无限大","孙燕姿",非押爆,极限,633,73,1,B - 左下左滑条中间、右下右滑条中间,B - 左边单点、右边单点,1231119,32 + 0.3
,,"无限大","孙燕姿",非押爆,极限,507,61,12,B - 右边单点,B - 左下单点,1230599,32 + 0.0
,,"无限大","孙燕姿",非押爆,极限,508,61,20,B - 右下单点,B - 左边单点,1230599,32 + 0.0
,,"无限大","孙燕姿",非押爆,极限,509,61,24,B - 左边单点,B - 左边单点,1230599,32 + 0.0
,,"无限大","孙燕姿",非押爆,爆气,633,73,1,B - 左下左滑条中间、右下右滑条中间,B - 左边单点、右边单点,1230439,32 + 0.3
,,"无限大","孙燕姿",非押爆,极限,629,72,20,B - 左边单点、右边单点,B - 左边单点、右边单点,1230426,32 - 0.1
,,"无限大","孙燕姿",押爆,爆气,625,72,16,B - 左下滑点,B - 左边单点、右边单点,1236801,34 - 0.5
,,"无限大","孙燕姿",押爆,爆气,620,72,4,B - 左边长条中间,B - 左边长条结尾、右下单点,1234679,33 + 0.1
,,"无限大","孙燕姿",押爆,爆气,508,61,20,B - 右下单点,B - 左边单点,1234153,33 + 0.0
,,"无限大","孙燕姿",押爆,爆气,509,61,24,B - 左边单点,B - 左边单点,1234153,33 + 0.0
,,"无限大","孙燕姿",押爆,爆气,629,72,22,B - 左边单点、右边单点,B - 左边单点,1233621,33 - 0.1
,,"无限大","孙燕姿",押爆,爆气,631,72,28,B - 左下左滑条开始、右下右滑条开始,B - 左边单点、右边单点,1233621,33 - 0.1
,,"无限大","孙燕姿",押爆,极限,625,72,16,B - 左下滑点,B - 左边单点、右边单点,1233194,34 - 0.5
,,"无限大","孙燕姿",押爆,爆气,621,72,6,B - 左边长条中间,B - 左边长条结尾、右下单点,1233088,33 - 0.2
,,"无限大","孙燕姿",押爆,爆气,622,72,7,B - 左边长条结尾、右下单点,B - 左边长条结尾、右下单点,1233088,33 - 0.2
,,"无限大","孙燕姿",押爆,爆气,627,72,18,B - 左边滑点,B - 左边单点、右边单点,1232559,33 - 0.3
,,"无限大","孙燕姿",超极限,爆气,625,72,15,B - 一单点（cool）、左下滑点,B - 左边单点、右边单点,1236921,35 - 0.5
,,"无限大","孙燕姿",超极限,爆气,625,72,16,B - 一单点（cool）、左下滑点,B - 左边单点、右边单点,1236921,35 - 0.5
,,"无限大","孙燕姿",超极限,爆气,620,72,3,B - 左边长条中间,B - 左边长条结尾、右下单点,1236270,33 + 0.4
,,"无限大","孙燕姿",超极限,爆气,626,72,17,B - 左下滑点,B - 左边单点、右边单点、一单点（cool）,1234800,34 + 0.1
,,"无限大","孙燕姿",超极限,爆气,508,61,19,B - 右下单点,B - 左边单点、一单点（cool）,1234273,34 + 0.0
,,"无限大","孙燕姿",超极限,爆气,509,61,23,B - 一单点（cool）、左边单点,B - 左边单点,1234273,34 + 0.0
,,"无限大","孙燕姿",超极限,爆气,509,61,24,B - 一单点（cool）、左边单点,B - 左边单点,1234273,34 + 0.0
,,"无限大","孙燕姿",超极限,爆气,629,72,23,B - 左边单点、右边单点,B - 左边单点、一单点（cool）、二单点（cool）,1233861,35 - 0.1
,,"无限大","孙燕姿",超极限,爆气,631,72,27,B - 一单点（cool）、二单点（cool）、左下左滑条开始、右下右滑条开始,B - 左边单点、右边单点,1233861,35 - 0.1
,,"无限大","孙燕姿",超极限,爆气,631,72,28,B - 一单点（cool）、二单点（cool）、左下左滑条开始、右下右滑条开始,B - 左边单点、右边单点,1233861,35 - 0.1
X,6,"小情歌","苏打绿",非押爆,爆气,634,63,24,B - 右下单点,B - 右边单点,1356441,37 - 0.1
X,6,"小情歌","苏打绿",非押爆,爆气,635,63,28,B - 左下滑点,B - 右边单点,1356441,37 - 0.1
X,6,"小情歌","苏打绿",非押爆,爆气,537,57,0,B - 左下左滑条开始、右下右滑条开始,B - 右边左滑条开始,1354857,37 - 0.4
X,6,"小情歌","苏打绿",非押爆,爆气,636,63,29,B - 左下滑点,B - 右边单点,1354320,37 - 0.5
X,6,"小情歌","苏打绿",非押爆,爆气,536,56,24,B - 左下单点,B - 左边单点,1353266,36 + 0.3
X,6,"小情歌","苏打绿",非押爆,爆气,537,56,28,B - 左下左滑条开始、右下右滑条开始,B - 右边单点,1353266,36 + 0.3
X,6,"小情歌","苏打绿",非押爆,爆气,639,64,0,B - 左边滑点,B - 右边单点,1353261,36 + 0.3
X,6,"小情歌","苏打绿",非押爆,爆气,637,63,30,B - 左下滑点,B - 右边单点,1352199,36 + 0.1
X,6,"小情歌","苏打绿",非押爆,极限,634,63,24,B - 右下单点,B - 右边单点,1351762,37 - 0.1
X,6,"小情歌","苏打绿",非押爆,极限,635,63,28,B - 左下滑点,B - 右边单点,1351762,37 - 0.1
X,6,"小情歌","苏打绿",押爆,爆气,633,63,20,B - 左边单点,B - 右边单点,1361745,38 - 0.1
X,6,"小情歌","苏打绿",押爆,爆气,634,63,24,B - 右下单点,B - 右边单点,1361745,38 - 0.1
X,6,"小情歌","苏打绿",押爆,爆气,635,63,28,B - 左下滑点,B - 右边单点,1361745,38 - 0.1
X,6,"小情歌","苏打绿",押爆,爆气,536,56,24,B - 左下单点,B - 右边单点,1358570,37 + 0.3
X,6,"小情歌","苏打绿",押爆,爆气,537,57,0,B - 左下左滑条开始、右下右滑条开始,B - 右边左滑条中间,1358039,37 + 0.2
X,6,"小情歌","苏打绿",押爆,爆气,637,63,30,B - 左下滑点,B - 右边单点,1357503,37 + 0.1
X,6,"小情歌","苏打绿",超极限,爆气,633,63,19,B - 一单点（cool）、左边单点,B - 右边单点、一单点（cool）,1361985,40 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,633,63,20,B - 一单点（cool）、左边单点,B - 右边单点、一单点（cool）,1361985,40 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,634,63,23,B - 一单点（cool）、右下单点,B - 右边单点、一单点（cool）,1361985,40 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,634,63,24,B - 一单点（cool）、右下单点,B - 右边单点、一单点（cool）,1361985,40 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,635,63,27,B - 一单点（cool）、左下滑点,B - 右边单点,1361865,39 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,635,63,28,B - 一单点（cool）、左下滑点,B - 右边单点,1361865,39 - 0.1
X,6,"小情歌","苏打绿",超极限,爆气,636,63,29,B - 左下滑点,B - 右边单点,1359624,38 - 0.5
X,6,"小情歌","苏打绿",超极限,爆气,536,56,23,B - 左下单点,B - 右边单点,1358570,37 + 0.3
X,6,"小情歌","苏打绿",超极限,爆气,537,56,31,B - 左下左滑条开始、右下右滑条开始,B - 右边左滑条中间,1358039,37 + 0.2
X,6,"小情歌","苏打绿",超极限,爆气,632,63,16,B - 一单点（cool）、左边单点,B - 左边滑点、一单点（cool）,1357743,39 + 0.1
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,177,23,20,A - 左边单点,A - 左边单点、右边单点,1600544,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,176,23,12,A - 左边单点,A - 左边单点、右下单点,1598813,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,180,23,29,A - 左下单点、右下单点,A - 左下单点、右边单点,1598813,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,182,24,8,A - 左边单点、右边单点,A - 左下滑点,1598811,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,184,24,16,A - 左下单点、右下单点,A - 右下单点,1598811,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,186,24,24,A - 左边单点、右边单点,A - 右边滑点,1598809,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,188,25,0,A - 右下滑点,A - 左下单点,1598809,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,182,24,7,A - 左边单点、右边单点,A - 左下滑点,1598119,38 + 0.1
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,189,25,1,A - 右下滑点,A - 左下单点,1598117,38 + 0.1
L,6,"Long Kiss Good Bye","Halcali",非押爆,极限,192,25,4,A - 右边滑点,A - 左边单点,1597772,38 - 0.1
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,176,23,16,A - 左边单点,A - 左边单点、右边单点,1602275,41 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,175,23,8,A - 左下单点,A - 左边单点、右下单点,1600544,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,177,23,17,A - 左边单点,A - 左边单点、右边单点,1600544,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,182,24,8,A - 左边单点、右边单点,A - 右下单点,1600542,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,188,25,0,A - 右下滑点,A - 左边单点,1600540,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,180,24,0,A - 左下单点、右下单点,A - 左边滑点,1599505,39 - 0.1
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,190,25,2,A - 右下滑点,A - 左边单点,1599156,39 - 0.3
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,526,64,8,B - 左边单点、右边单点,B - 右边单点,1598815,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,174,23,0,A - 左下单点,A - 右边单点,1598813,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",押爆,极限,176,23,9,A - 左边单点,A - 左边单点、右下单点,1598813,39 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,176,23,15,A - 左边单点,A - 左边单点、右边单点,1602275,41 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,175,23,7,A - 左下单点,A - 左边单点、右下单点,1600544,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,177,23,17,A - 左边单点,A - 左边单点、右边单点,1600544,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,182,24,7,A - 左边单点、右边单点,A - 右下单点,1600542,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,188,24,31,A - 右下滑点,A - 左边单点,1600540,40 - 0.5
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,180,24,0,A - 左下单点、右下单点,A - 左边滑点,1600197,39 + 0.3
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,189,25,1,A - 右下滑点,A - 左边单点,1599848,39 + 0.1
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,180,23,31,A - 左下单点、右下单点,A - 左边滑点,1599505,39 - 0.1
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,173,22,31,A - 右边长条结尾,A - 右边单点,1599332,39 - 0.2
L,6,"Long Kiss Good Bye","Halcali",超极限,极限,190,25,2,A - 右下滑点,A - 左边单点,1599156,39 - 0.3
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,559,57,28,A - 左下左滑条中间、右边单点,A - 右边单点,2644284,40 + 0.2
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,557,57,24,A - 左下右滑条左拐,A - 左下单点,2643591,40 - 0.2
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,558,57,25,A - 左下左滑条中间,A - 左下单点,2643591,40 - 0.2
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,522,55,4,A - 左边单点,A - 右下右滑条结尾、左边单点,2643417,40 - 0.3
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,523,55,8,A - 右边单点,A - 右下单点,2643417,40 - 0.3
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,524,55,12,A - 左下单点,A - 左边单点,2643417,40 - 0.3
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,525,55,16,A - 右下单点,A - 右下单点,2643417,40 - 0.3
W,9,"Whistle(困难版)","Flo Rida",非押爆,极限,526,55,20,A - 左下单点,A - 左下单点,2643417,40 - 0.3
