字母,等级,歌名,歌手,突变,技能,类型,双排爆点,开头描述,结尾描述,半cb,全cb,双指数,单排爆点,开头描述,结尾描述,半cb,全cb,分数,单指数
,,"长安巷","排骨教主",,红色,分开,114 + 192,B - 左上角数字 1 单点^^^B - 左下角数字 10 单点,B - 右上角数字 9 绿条开始^^^B - 右边数字 8 单点,113,227,49 - 0.1,192,B - 左下角数字 10 单点,B - 右边数字 8 单点,113,227,624771,25 - 0.2
B,7,"Birthday","罗志祥",,,分开,99 + 241,A - 右下角数字 2 单点^^^B - 右上角数字 1 单点,A - 左上角数字 5 单点^^^B - 左上角数字 4 单点,240,402,52 + 0.0,241,B - 右上角数字 1 单点,B - 左上角数字 4 单点,240,402,1055404,27 + 0.1
,,"アリエラ","佐香智久/天月-あまつき-",,,分开,125 + 341、125 + 342、125 + 343、125 + 344、125 + 345、125 + 346、125 + 347、125 + 350、125 + 351、125 + 352,A - 右上角数字 4 单点^^^B - 右上角数字 2 单点,A - 左下角数字 8 蓝条中间^^^B - 左下角数字 8 蓝条中间,227,513,73 - 0.2,125、126、127、128、129、130、131、134、135、136,A - 右上角数字 4 单点,A - 左下角数字 8 蓝条中间,227,513,1489321,36 + 0.4
L,9,"啰哩叭唆","陈嘉桦",20,,分开,100 + 332、100 + 333、101 + 332、101 + 333,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 左上角数字 6 蓝条结尾、右下角数字 7 单点^^^B - 右下角数字 6 蓝条结尾、左上角数字 7 单点,222,454,58 + 0.0,100、101、332、333,A - 右下角数字 1 单点,A - 左上角数字 6 蓝条结尾、右下角数字 7 单点,222,454,1353848,29 + 0.0
,,"Leave Out All The Rest","Linkin Park",,红色,分开,98 + 291,A - 右边数字 4 蓝条开始^^^B - 左边数字 4 蓝条开始,A - 右下角数字 9 单点^^^B - 左上角数字 9 单点,231,511,62 - 0.2,291,B - 左边数字 4 蓝条开始,B - 左上角数字 9 单点,231,511,1112501,31 - 0.1
Q,7,"群居动物","胡66",,,分开,91 + 292,A - 右下角数字 7 绿条结尾、左上角数字 1 单点^^^B - 左上角数字 7 绿条结尾、右下角数字 1 单点,A - 右上角数字 7 单点^^^B - 左下角数字 7 单点,178,357,50 - 0.2,292,B - 左上角数字 7 绿条结尾、右下角数字 1 单点,B - 左下角数字 7 单点,178,357,950821,25 - 0.1
,,"I Still Do","Why Don't We",,红色,分开,86 + 188,A - 左下角数字 10 单点^^^B - 右上角数字 2 单点,A - 左上角数字 5 单点^^^B - 右下角数字 5 单点,158,279,51 + 0.0,188,B - 右上角数字 2 单点,B - 右下角数字 5 单点,158,279,691352,26 - 0.5
F,7,"Focus","TANGRAM",,,分开,87 + 203、87 + 204,A - 右上角数字 5 单点^^^B - 左下角数字 4 单点,A - 左下角数字 10 单点^^^B - 左上角数字 9 蓝条结尾,168,414,60 + 0.0,203、204,B - 左下角数字 4 单点,B - 左上角数字 9 蓝条结尾,168,414,1306873,30 + 0.0
I,7,"I Want You to Know","Zedd/Selena Gomez",,,分开,145 + 304、145 + 305、145 + 306、146 + 304、146 + 305、146 + 306、146 + 304、146 + 305、146 + 306、146 + 304,A - 右下角数字 7 单点^^^B - 左上角数字 9 单点,A - 左下角数字 2 单点^^^B - 右上角数字 2 单点,224,442,53 + 0.4,145、146、147、304、305、306,A - 右下角数字 7 单点,A - 左下角数字 2 单点,224,442,1250309,27 - 0.3
G,7,"孤身","徐秉龙",,红色,分开,77 + 182、77 + 185、77 + 186,A - 右下角数字 6 单点^^^B - 上面数字 7 绿条开始,A - 中间数字 5 单点^^^B - 右上角数字 4 单点,159,302,58 - 0.2,182、185、186,B - 上面数字 7 绿条开始,B - 右上角数字 4 单点,159,302,877996,30 - 0.1
,,"我们很好","林俊杰",,红色,分开,141 + 188,B - 左下角数字 2 蓝条开始^^^B - 左上角数字 3 单点,B - 左上角数字 9 绿条开始^^^B - 右下角数字 9 绿条开始,137,273,53 + 0.1,188,B - 左上角数字 3 单点,B - 右下角数字 9 绿条开始,137,273,717882,27 + 0.1
Z,7,"着陆","白举纲",,红色,分开,83 + 230,A - 左下角数字 1 单点^^^B - 右上角数字 1 单点,A - 右上角数字 5 蓝条结尾^^^B - 左下角数字 7 蓝条结尾,160,377,60 + 0.0,230,B - 右上角数字 1 单点,B - 左下角数字 7 蓝条结尾,160,377,1069302,30 + 0.0
,,"DAYS of DASH","鈴木このみ",,,分开,217 + 502,A - 左下角数字 1 单点^^^B - 右上角数字 1 单点,A - 左下角数字 8 单点^^^B - 右上角数字 8 单点,284,569,63 - 0.2,217、502,A - 左下角数字 1 单点,A - 左下角数字 8 单点,284,569,1324514,31 + 0.4
,,"BEE","Rothy",,红色,分开,15 + 133、15 + 134、15 + 135、15 + 136,A - 右下角数字 11 蓝条开始^^^B - 左下角数字 1 单点,A - 右下角数字 14 单点^^^B - 右上角数字 11 蓝条结尾,132,253,48 - 0.2,133、134、135、136,B - 左下角数字 1 单点,B - 右上角数字 11 蓝条结尾,132,253,675001,24 - 0.1
,,"HIT","SEVENTEEN",,,分开,141 + 297、141 + 298、141 + 299、141 + 300、141 + 308、141 + 310、141 + 311、141 + 312、141 + 313、141 + 314,A - 左上角数字 9 单点^^^B - 右下角数字 9 单点,A - 右下角数字 6 单点^^^B - 左上角数字 6 单点,193,368,52 - 0.2,141、142、143、144、152、154、155、156、157、158,A - 左上角数字 9 单点,A - 右下角数字 6 单点,193,368,1062187,26 - 0.1
,,"光耀","梁心颐",,红色,分开,119 + 280、119 + 281、119 + 282、119 + 283、120 + 280、120 + 281、120 + 282、120 + 283、120 + 280、120 + 281,A - 左下角数字 4 绿条结尾^^^B - 右上角数字 4 绿条结尾,A - 右上角数字 6 单点^^^B - 左下角数字 6 单点,173,334,56 - 0.2,119、120、121、122、280、281、282、283,A - 左下角数字 4 绿条结尾,A - 右上角数字 6 单点,173,334,901617,28 - 0.1
P,6,"Pink Magic","艺声",,红色,分开,131 + 264,A - 右下角数字 3 单点^^^B - 右下角数字 2 单点,A - 右下角数字 2 单点^^^B - 左下角数字 4 单点,166,347,53 + 0.0,264,B - 右下角数字 2 单点,B - 左下角数字 4 单点,166,347,966544,29 + 0.2
W,7,"我很快乐","刘惜君",,红色,分开,100 + 213、100 + 214、100 + 215、101 + 213、101 + 214、101 + 215,A - 左上角数字 14 单点^^^B - 右边数字 13 单点,A - 左上角数字 2 单点^^^B - 左下角数字 1 单点,155,315,56 - 0.2,100、101、213、214、215,A - 左上角数字 14 单点,A - 左上角数字 2 单点,155,315,922963,28 - 0.1
F,8,"浮年盏","刘珂矣",,,分开,197 + 343、197 + 435、343 + 435,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 右上角数字 11 单点^^^B - 左下角数字 11 单点,233,494,45 + 0.2,197、343、435,A - 右下角数字 1 单点,A - 右上角数字 11 单点,233,494,1125941,23 - 0.4
L,6,"流光记","银临",,红色,存气,151 + 266、152 + 266、157 + 260、157 + 261,A - 左上角数字 1 单点^^^B - 左下角数字 5 蓝条开始,A - 右上角数字 17 单点^^^B - 下面数字 14 单点,175,332,51 - 0.4,260、261、262、266,B - 右下角数字 1 单点,B - 左下角数字 6 单点,175,332,866675,26 - 0.2
H,6,"好奇的猫","胡66",,红色,分开,118 + 266,A - 右下角数字 4 单点^^^B - 左上角数字 4 单点,A - 右上角数字 10 单点^^^B - 左下角数字 10 单点,155,303,52 + 0.0,118、266,A - 右下角数字 4 单点,A - 右上角数字 10 单点,155,303,899015,26 + 0.0
,,"傻了吧","大张伟",,,分开,254 + 561、255 + 561、256 + 561、257 + 561、258 + 561、259 + 561,B - 右下角数字 1 蓝条开始^^^B - 右上角数字 2 蓝条开始,B - 右上角数字 8 蓝条开始^^^B - 右下角数字 5 绿条结尾、左下角数字 1 单点,253,608,73 - 0.1,254、255、256、257、258、259,B - 右下角数字 1 蓝条开始,B - 右上角数字 8 蓝条开始,253,608,1732454,37 + 0.0
,,"树洞","欧阳娜娜",,,分开,169 + 355、169 + 356、170 + 355、170 + 356、170 + 355、170 + 356、170 + 355、170 + 356、170 + 355、170 + 356,A - 右上角数字 14 绿条结尾^^^B - 左上角数字 14 绿条结尾,A - 上面数字 6 单点^^^B - 上面数字 6 单点,241,428,51 + 0.0,169、170、355、356,A - 右上角数字 14 绿条结尾,A - 上面数字 6 单点,241,428,1142565,26 - 0.5
,,"有你我就不孤单","罗志祥/恺乐/C.T.O",,,分开,177 + 345,A - 右下角数字 7 单点^^^B - 左上角数字 7 单点,A - 右下角数字 14 绿条开始^^^B - 左上角数字 14 绿条开始,208,436,50 + 0.2,177、345,A - 右下角数字 7 单点,A - 右下角数字 14 绿条开始,208,436,1055710,25 + 0.1
,,"Summer Time","倖田來未",,,分开,155 + 210、155 + 378、155 + 433、155 + 210、155 + 378、155 + 433、155 + 210、155 + 378、155 + 433、155 + 210,A - 左上角数字 1 单点^^^A - 右上角数字 1 单点,A - 左下角数字 8 单点^^^A - 右下角数字 8 单点,263,512,70 - 0.4,155、210、378、433,A - 左上角数字 1 单点,A - 左下角数字 8 单点,263,512,1346202,35 - 0.2
,,"好喜欢你","颜人中",,红色,分开,118 + 203、118 + 209、118 + 203、118 + 209、118 + 203、118 + 209、118 + 203、118 + 209、118 + 203、118 + 209,B - 右下角数字 1 单点^^^B - 右上角数字 1 单点,B - 右上角数字 15 单点^^^B - 左上角数字 5 单点,108,237,45 + 0.4,118,B - 右下角数字 1 单点,B - 右上角数字 15 单点,108,237,609379,25 - 0.2
L,8,"Light","San Holo",,,分开,257 + 305、257 + 306、257 + 307,B - 右下角数字 1 单点^^^B - 右上角数字 1 单点,B - 左上角数字 5 单点^^^B - 左上角数字 5 单点,213,435,51 + 0.0,257,B - 右下角数字 1 单点,B - 左上角数字 5 单点,213,435,1150999,26 + 0.0
A,9,"Another(Feat. 王嘉尔)","秦奋",,,分开,118 + 367、122 + 367,A - 下面数字 1 单点^^^B - 右下角数字 1 单点,A - 上面数字 6 单点^^^B - 中间数字 6 单点,257,536,56 - 0.1,367,B - 右下角数字 1 单点,B - 中间数字 6 单点,257,536,1548530,30 - 0.1
,,"カーストルーム","ZAQ",,,分开,122 + 354,A - 右上角数字 4 单点^^^B - 左下角数字 4 单点,A - 左上角数字 8 蓝条结尾、右边数字 9 单点^^^B - 右下角数字 8 蓝条结尾、左边数字 9 单点,219,520,53 - 0.2,122、354,A - 右上角数字 4 单点,A - 左上角数字 8 蓝条结尾、右边数字 9 单点,219,520,1264795,26 + 0.4
,,"Ring of Fortune","佐々木恵梨",,,存气,253 + 302,A - 左上角数字 1 单点^^^B - 左下角数字 2 单点,A - 右下角数字 3 单点^^^B - 右下角数字 3 单点,274,554,54 - 0.4,306,B - 右上角数字 4 单点,B - 右上角数字 9 单点,274,554,1496779,27 - 0.2
W,8,"我要飞","飞儿乐团",,,分开,68 + 209、68 + 210、68 + 215,A - 右下角数字 2 单点^^^B - 右上角数字 1 蓝条开始,A - 右边数字 8 单点^^^B - 右上角数字 2 蓝条开始,208,414,55 - 0.3,209、210、215,B - 右上角数字 1 蓝条开始,B - 右上角数字 2 蓝条开始,208,414,1097880,28 + 0.1
,,"世界は恋に落ちている","CHiCO with HoneyWorks",,红色,分开,104 + 323、104 + 324、104 + 325、104 + 326、105 + 323、105 + 324、105 + 325、105 + 326、106 + 323、106 + 324,A - 右下角数字 1 单点^^^B - 左上角数字 1 单点,A - 左上角数字 7 单点^^^B - 右下角数字 7 单点,205,422,62 + 0.0,104、105、106、107、323、324、325、326,A - 右下角数字 1 单点,A - 左上角数字 7 单点,205,422,1132651,31 + 0.0
,,"别再靠近我了","陈雪凝",,红色,分开,41 + 128,A - 左上角数字 4 单点^^^A - 右上角数字 4 单点,A - 左下角数字 8 单点^^^A - 右下角数字 8 单点,221,392,60 + 0.0,128,A - 右上角数字 4 单点,A - 右下角数字 8 单点,221,392,1055314,30 + 0.0
,,"Talking to Myself","Linkin Park",,,分开,70 + 382、70 + 383,A - 右上角数字 5 单点^^^B - 左下角数字 7 蓝条开始,A - 左上角数字 1 单点^^^B - 左下角数字 1 单点,250,427,59 - 0.3,382、383,B - 左下角数字 7 蓝条开始,B - 左下角数字 1 单点,250,427,1242411,29 - 0.2
